CODE,YEAR,DISEASE_CODE,CASES
AFG,1999,MUMPS,
AFG,1999,NTETANUS,88.0
AFG,1999,PERTUSSIS,1582.0
AFG,1999,POLIO,150.0
AFG,1999,RUBELLA,
AFG,1999,TTETANUS,221.0
AFG,1999,YFEVER,0.0
AFG,1998,DIPHTHERIA,84.0
AFG,1998,MEASLES,2205.0
AFG,1998,NTETANUS,310.0
AFG,1998,PERTUSSIS,896.0
AFG,1998,POLIO,59.0
AFG,1998,TTETANUS,383.0
AFG,1998,YFEVER,0.0
AFG,1997,DIPHTHERIA,
AFG,1997,MEASLES,
AFG,1997,NTETANUS,
AFG,1997,PERTUSSIS,
AFG,1997,POLIO,19.0
AFG,1997,TTETANUS,
AFG,1997,YFEVER,
AFG,1996,DIPHTHERIA,
AFG,1996,MEASLES,
AFG,1996,NTETANUS,
AFG,1996,PERTUSSIS,
AFG,1996,POLIO,
AFG,1996,TTETANUS,
AFG,1996,YFEVER,
AFG,1995,DIPHTHERIA,
AFG,1995,MEASLES,
AFG,1995,NTETANUS,
AFG,1995,PERTUSSIS,
AFG,1995,POLIO,0.0
AFG,1995,TTETANUS,
AFG,1995,YFEVER,
AFG,1994,DIPHTHERIA,
AFG,1994,MEASLES,
AFG,1994,NTETANUS,
AFG,1994,PERTUSSIS,
AFG,1994,POLIO,
AFG,1994,TTETANUS,
AFG,1994,YFEVER,
AFG,1993,DIPHTHERIA,
AFG,1993,MEASLES,
AFG,1993,NTETANUS,
AFG,1993,PERTUSSIS,
AFG,1993,POLIO,
AFG,1993,TTETANUS,
AFG,1993,YFEVER,
AFG,1992,DIPHTHERIA,
AFG,1992,MEASLES,
AFG,1992,NTETANUS,
AFG,1992,PERTUSSIS,
AFG,1992,POLIO,
AFG,1992,TTETANUS,
AFG,1992,YFEVER,
AFG,1991,DIPHTHERIA,21.0
AFG,1991,MEASLES,792.0
AFG,1991,NTETANUS,0.0
AFG,1991,PERTUSSIS,541.0
AFG,1991,POLIO,2.0
AFG,1991,TTETANUS,3.0
AFG,1991,YFEVER,
AFG,1990,DIPHTHERIA,368.0
AFG,1990,MEASLES,1609.0
AFG,1990,NTETANUS,3.0
AFG,1990,PERTUSSIS,411.0
AFG,1990,POLIO,48.0
AFG,1990,TTETANUS,131.0
AFG,1990,YFEVER,
AFG,1989,DIPHTHERIA,286.0
AFG,1989,MEASLES,1170.0
AFG,1989,NTETANUS,
AFG,1989,PERTUSSIS,1494.0
AFG,1989,POLIO,55.0
AFG,1989,TTETANUS,51.0
AFG,1989,YFEVER,
AFG,1988,DIPHTHERIA,661.0
AFG,1988,MEASLES,4561.0
AFG,1988,NTETANUS,
AFG,1988,PERTUSSIS,4587.0
AFG,1988,POLIO,307.0
AFG,1988,TTETANUS,951.0
AFG,1988,YFEVER,
AFG,1987,DIPHTHERIA,1272.0
AFG,1987,MEASLES,10357.0
AFG,1987,NTETANUS,
AFG,1987,PERTUSSIS,6073.0
AFG,1987,POLIO,628.0
AFG,1987,TTETANUS,168.0
AFG,1987,YFEVER,
AFG,1986,DIPHTHERIA,1053.0
AFG,1986,MEASLES,8107.0
AFG,1986,NTETANUS,
AFG,1986,PERTUSSIS,5872.0
AFG,1986,POLIO,1843.0
AFG,1986,TTETANUS,698.0
AFG,1986,YFEVER,
AFG,1985,DIPHTHERIA,3179.0
AFG,1985,MEASLES,14457.0
AFG,1985,NTETANUS,
AFG,1985,PERTUSSIS,8531.0
AFG,1985,POLIO,1981.0
AFG,1985,TTETANUS,2829.0
AFG,1985,YFEVER,
AFG,1984,DIPHTHERIA,555.0
AFG,1984,MEASLES,16199.0
AFG,1984,NTETANUS,
AFG,1984,PERTUSSIS,6175.0
AFG,1984,POLIO,552.0
AFG,1984,TTETANUS,355.0
AFG,1984,YFEVER,
AFG,1983,DIPHTHERIA,1940.0
AFG,1983,MEASLES,18808.0
AFG,1983,NTETANUS,
AFG,1983,PERTUSSIS,10209.0
AFG,1983,POLIO,1991.0
AFG,1983,TTETANUS,912.0
AFG,1983,YFEVER,
AFG,1982,DIPHTHERIA,1563.0
AFG,1982,MEASLES,20320.0
AFG,1982,NTETANUS,121.0
AFG,1982,PERTUSSIS,8528.0
AFG,1982,POLIO,1390.0
AFG,1982,TTETANUS,1481.0
AFG,1982,YFEVER,
AFG,1981,DIPHTHERIA,1464.0
AFG,1981,MEASLES,31107.0
AFG,1981,NTETANUS,14.0
AFG,1981,PERTUSSIS,15388.0
AFG,1981,POLIO,837.0
AFG,1981,TTETANUS,1208.0
AFG,1981,YFEVER,
AFG,1980,DIPHTHERIA,1939.0
AFG,1980,MEASLES,32455.0
AFG,1980,NTETANUS,16.0
AFG,1980,PERTUSSIS,15748.0
AFG,1980,POLIO,880.0
AFG,1980,TTETANUS,1618.0
AFG,1980,YFEVER,
AFR,2023,CRS,124.0
AFR,2023,DIPHTHERIA,18684.0
AFR,2023,INVASIVE_MENING,828.0
AFR,2023,JAPENC,2.0
AFR,2023,MEASLES,424433.0
AFR,2023,MUMPS,317304.0
AFR,2023,NTETANUS,3654.0
AFR,2023,PERTUSSIS,5207.0
AFR,2023,POLIO,503.0
AFR,2023,RUBELLA,26295.0
AFR,2023,TTETANUS,16324.0
AFR,2023,TYPHOID,3635591.0
AFR,2023,YFEVER,435.0
AFR,2022,CRS,5.0
AFR,2022,DIPHTHERIA,4856.0
AFR,2022,INVASIVE_MENING,11874.0
AFR,2022,JAPENC,0.0
AFR,2022,MEASLES,97230.0
AFR,2022,MUMPS,231965.0
AFR,2022,NTETANUS,1149.0
AFR,2022,PERTUSSIS,4643.0
AFR,2022,POLIO,694.0
AFR,2022,RUBELLA,10297.0
AFR,2022,TTETANUS,3477.0
AFR,2022,TYPHOID,2478436.0
AFR,2022,YFEVER,203.0
AFR,2021,CRS,100.0
AFR,2021,DIPHTHERIA,4724.0
AFR,2021,INVASIVE_MENING,23295.0
AFR,2021,JAPENC,0.0
AFR,2021,MEASLES,88760.0
AFR,2021,MUMPS,84787.0
AFR,2021,NTETANUS,712.0
AFR,2021,PERTUSSIS,3326.0
AFR,2021,POLIO,543.0
AFR,2021,RUBELLA,3863.0
AFR,2021,TTETANUS,2926.0
AFR,2021,TYPHOID,1853103.0
AFR,2021,YFEVER,256.0
AFR,2020,CRS,28.0
AFR,2020,DIPHTHERIA,5387.0
AFR,2020,INVASIVE_MENING,16243.0
AFR,2020,JAPENC,0.0
AFR,2020,MEASLES,115368.0
AFR,2020,MUMPS,94491.0
AFR,2020,NTETANUS,1218.0
AFR,2020,PERTUSSIS,2266.0
AFR,2020,POLIO,563.0
AFR,2020,RUBELLA,4840.0
AFR,2020,TTETANUS,7737.0
AFR,2020,TYPHOID,882433.0
AFR,2020,YFEVER,1110.0
AFR,2019,CRS,9.0
AFR,2019,DIPHTHERIA,11400.0
AFR,2019,JAPENC,0.0
AFR,2019,MEASLES,618595.0
AFR,2019,MUMPS,38795.0
AFR,2019,NTETANUS,1151.0
AFR,2019,PERTUSSIS,4121.0
AFR,2019,POLIO,328.0
AFR,2019,RUBELLA,6026.0
AFR,2019,TTETANUS,3606.0
AFR,2019,TYPHOID,141612.0
AFR,2019,YFEVER,360.0
AFR,2018,CRS,18.0
AFR,2018,DIPHTHERIA,1971.0
AFR,2018,JAPENC,0.0
AFR,2018,MEASLES,125426.0
AFR,2018,MUMPS,54482.0
AFR,2018,NTETANUS,1130.0
AFR,2018,PERTUSSIS,14001.0
AFR,2018,POLIO,65.0
AFR,2018,RUBELLA,11787.0
AFR,2018,TTETANUS,5235.0
AFR,2018,TYPHOID,1894.0
AFR,2018,YFEVER,734.0
AFR,2017,CRS,24.0
AFR,2017,DIPHTHERIA,118.0
AFR,2017,JAPENC,0.0
AFR,2017,MEASLES,72603.0
AFR,2017,MUMPS,41490.0
AFR,2017,NTETANUS,979.0
AFR,2017,PERTUSSIS,7082.0
AFR,2017,POLIO,22.0
AFR,2017,RUBELLA,6166.0
AFR,2017,TTETANUS,2791.0
AFR,2017,YFEVER,53.0
AFR,2016,CRS,14.0
AFR,2016,DIPHTHERIA,2870.0
AFR,2016,JAPENC,0.0
AFR,2016,MEASLES,36269.0
AFR,2016,MUMPS,100576.0
AFR,2016,NTETANUS,1183.0
AFR,2016,PERTUSSIS,1435.0
AFR,2016,POLIO,5.0
AFR,2016,RUBELLA,4157.0
AFR,2016,TTETANUS,5787.0
AFR,2016,YFEVER,1040.0
AFR,2015,CRS,78.0
AFR,2015,DIPHTHERIA,1654.0
AFR,2015,JAPENC,0.0
AFR,2015,MEASLES,52758.0
AFR,2015,MUMPS,28492.0
AFR,2015,NTETANUS,1289.0
AFR,2015,PERTUSSIS,7565.0
AFR,2015,POLIO,18.0
AFR,2015,RUBELLA,5302.0
AFR,2015,TTETANUS,3529.0
AFR,2015,YFEVER,35.0
AFR,2014,CRS,14.0
AFR,2014,DIPHTHERIA,1.0
AFR,2014,JAPENC,0.0
AFR,2014,MEASLES,73914.0
AFR,2014,MUMPS,7.0
AFR,2014,NTETANUS,835.0
AFR,2014,PERTUSSIS,10098.0
AFR,2014,POLIO,19.0
AFR,2014,RUBELLA,7402.0
AFR,2014,TTETANUS,2900.0
AFR,2014,YFEVER,31.0
AFR,2013,CRS,3.0
AFR,2013,DIPHTHERIA,128.0
AFR,2013,JAPENC,0.0
AFR,2013,MEASLES,171178.0
AFR,2013,MUMPS,8147.0
AFR,2013,NTETANUS,1449.0
AFR,2013,PERTUSSIS,9930.0
AFR,2013,POLIO,93.0
AFR,2013,RUBELLA,13739.0
AFR,2013,TTETANUS,5149.0
AFR,2013,YFEVER,268.0
AFR,2012,CRS,69.0
AFR,2012,DIPHTHERIA,27.0
AFR,2012,JAPENC,0.0
AFR,2012,MEASLES,108004.0
AFR,2012,MUMPS,2401.0
AFR,2012,NTETANUS,2049.0
AFR,2012,PERTUSSIS,16839.0
AFR,2012,POLIO,168.0
AFR,2012,RUBELLA,10850.0
AFR,2012,TTETANUS,4737.0
AFR,2012,YFEVER,246.0
AFR,2011,CRS,0.0
AFR,2011,DIPHTHERIA,13.0
AFR,2011,JAPENC,0.0
AFR,2011,MEASLES,195620.0
AFR,2011,MUMPS,10808.0
AFR,2011,NTETANUS,1908.0
AFR,2011,PERTUSSIS,5816.0
AFR,2011,POLIO,398.0
AFR,2011,RUBELLA,16190.0
AFR,2011,TTETANUS,4355.0
AFR,2011,YFEVER,2574.0
AFR,2010,CRS,16.0
AFR,2010,DIPHTHERIA,50.0
AFR,2010,JAPENC,0.0
AFR,2010,MEASLES,199174.0
AFR,2010,MUMPS,13836.0
AFR,2010,NTETANUS,1937.0
AFR,2010,PERTUSSIS,4929.0
AFR,2010,POLIO,709.0
AFR,2010,RUBELLA,2754.0
AFR,2010,TTETANUS,4311.0
AFR,2010,YFEVER,714.0
AFR,2009,CRS,47.0
AFR,2009,DIPHTHERIA,10.0
AFR,2009,JAPENC,0.0
AFR,2009,MEASLES,83479.0
AFR,2009,MUMPS,1698.0
AFR,2009,NTETANUS,1517.0
AFR,2009,PERTUSSIS,15768.0
AFR,2009,POLIO,855.0
AFR,2009,RUBELLA,17422.0
AFR,2009,TTETANUS,4607.0
AFR,2009,YFEVER,76.0
AFR,2008,CRS,0.0
AFR,2008,DIPHTHERIA,72.0
AFR,2008,JAPENC,0.0
AFR,2008,MEASLES,37012.0
AFR,2008,MUMPS,16944.0
AFR,2008,NTETANUS,2182.0
AFR,2008,PERTUSSIS,19429.0
AFR,2008,POLIO,996.0
AFR,2008,RUBELLA,16297.0
AFR,2008,TTETANUS,5505.0
AFR,2008,YFEVER,270.0
AFR,2007,CRS,1.0
AFR,2007,DIPHTHERIA,17.0
AFR,2007,JAPENC,0.0
AFR,2007,MEASLES,76410.0
AFR,2007,MUMPS,9097.0
AFR,2007,NTETANUS,1346.0
AFR,2007,PERTUSSIS,21197.0
AFR,2007,POLIO,438.0
AFR,2007,RUBELLA,3993.0
AFR,2007,TTETANUS,5157.0
AFR,2007,YFEVER,212.0
AFR,2006,CRS,8.0
AFR,2006,DIPHTHERIA,351.0
AFR,2006,JAPENC,7.0
AFR,2006,MEASLES,99420.0
AFR,2006,MUMPS,9303.0
AFR,2006,NTETANUS,3468.0
AFR,2006,PERTUSSIS,18399.0
AFR,2006,POLIO,1213.0
AFR,2006,RUBELLA,2457.0
AFR,2006,TTETANUS,5825.0
AFR,2006,YFEVER,272.0
AFR,2005,CRS,3.0
AFR,2005,DIPHTHERIA,54.0
AFR,2005,MEASLES,316219.0
AFR,2005,MUMPS,18215.0
AFR,2005,NTETANUS,4415.0
AFR,2005,PERTUSSIS,22139.0
AFR,2005,POLIO,885.0
AFR,2005,RUBELLA,2868.0
AFR,2005,TTETANUS,2861.0
AFR,2005,YFEVER,474.0
AFR,2004,CRS,4.0
AFR,2004,DIPHTHERIA,23.0
AFR,2004,MEASLES,220180.0
AFR,2004,MUMPS,19266.0
AFR,2004,NTETANUS,2693.0
AFR,2004,PERTUSSIS,26335.0
AFR,2004,POLIO,934.0
AFR,2004,RUBELLA,4452.0
AFR,2004,TTETANUS,2417.0
AFR,2004,YFEVER,1253.0
AFR,2003,CRS,9.0
AFR,2003,DIPHTHERIA,216.0
AFR,2003,MEASLES,403016.0
AFR,2003,MUMPS,11550.0
AFR,2003,NTETANUS,2364.0
AFR,2003,PERTUSSIS,16418.0
AFR,2003,POLIO,446.0
AFR,2003,RUBELLA,4835.0
AFR,2003,TTETANUS,2017.0
AFR,2003,YFEVER,498.0
AFR,2002,CRS,0.0
AFR,2002,DIPHTHERIA,941.0
AFR,2002,MEASLES,288340.0
AFR,2002,MUMPS,18023.0
AFR,2002,NTETANUS,4693.0
AFR,2002,PERTUSSIS,19452.0
AFR,2002,POLIO,212.0
AFR,2002,RUBELLA,2265.0
AFR,2002,TTETANUS,10872.0
AFR,2002,YFEVER,610.0
AFR,2001,CRS,0.0
AFR,2001,DIPHTHERIA,2587.0
AFR,2001,MEASLES,491989.0
AFR,2001,MUMPS,15731.0
AFR,2001,NTETANUS,5160.0
AFR,2001,PERTUSSIS,50386.0
AFR,2001,POLIO,70.0
AFR,2001,RUBELLA,1572.0
AFR,2001,TTETANUS,6482.0
AFR,2001,YFEVER,572.0
AFR,2000,CRS,0.0
AFR,2000,DIPHTHERIA,4038.0
AFR,2000,MEASLES,520102.0
AFR,2000,MUMPS,38713.0
AFR,2000,NTETANUS,5175.0
AFR,2000,PERTUSSIS,52008.0
AFR,2000,POLIO,1863.0
AFR,2000,RUBELLA,865.0
AFR,2000,TTETANUS,5835.0
AFR,2000,YFEVER,593.0
AFR,1999,CRS,0.0
AFR,1999,DIPHTHERIA,226.0
AFR,1999,MEASLES,486660.0
AFR,1999,MUMPS,13327.0
AFR,1999,NTETANUS,2696.0
AFR,1999,PERTUSSIS,11066.0
AFR,1999,POLIO,2861.0
AFR,1999,RUBELLA,51.0
AFR,1999,TTETANUS,2463.0
AFR,1999,YFEVER,8.0
AFR,1998,DIPHTHERIA,931.0
AFR,1998,MEASLES,373149.0
AFR,1998,NTETANUS,4855.0
AFR,1998,PERTUSSIS,38961.0
AFR,1998,POLIO,991.0
AFR,1998,TTETANUS,2874.0
AFR,1998,YFEVER,33.0
AFR,1997,DIPHTHERIA,117.0
AFR,1997,MEASLES,299623.0
AFR,1997,NTETANUS,3207.0
AFR,1997,PERTUSSIS,12101.0
AFR,1997,POLIO,1088.0
AFR,1997,TTETANUS,2496.0
AFR,1997,YFEVER,47.0
AFR,1996,DIPHTHERIA,2282.0
AFR,1996,MEASLES,484914.0
AFR,1996,NTETANUS,3633.0
AFR,1996,PERTUSSIS,35382.0
AFR,1996,POLIO,1949.0
AFR,1996,TTETANUS,4634.0
AFR,1996,YFEVER,292.0
AFR,1995,DIPHTHERIA,229.0
AFR,1995,MEASLES,362925.0
AFR,1995,NTETANUS,2603.0
AFR,1995,PERTUSSIS,16274.0
AFR,1995,POLIO,2198.0
AFR,1995,TTETANUS,1322.0
AFR,1995,YFEVER,695.0
AFR,1994,DIPHTHERIA,1439.0
AFR,1994,MEASLES,420193.0
AFR,1994,NTETANUS,3977.0
AFR,1994,PERTUSSIS,25402.0
AFR,1994,POLIO,1594.0
AFR,1994,TTETANUS,1707.0
AFR,1994,YFEVER,1351.0
AFR,1993,DIPHTHERIA,2357.0
AFR,1993,MEASLES,395025.0
AFR,1993,NTETANUS,4751.0
AFR,1993,PERTUSSIS,32602.0
AFR,1993,POLIO,2015.0
AFR,1993,TTETANUS,6817.0
AFR,1993,YFEVER,218.0
AFR,1992,DIPHTHERIA,2869.0
AFR,1992,MEASLES,581125.0
AFR,1992,NTETANUS,4461.0
AFR,1992,PERTUSSIS,39531.0
AFR,1992,POLIO,1555.0
AFR,1992,TTETANUS,7170.0
AFR,1992,YFEVER,176.0
AFR,1991,DIPHTHERIA,2995.0
AFR,1991,MEASLES,446517.0
AFR,1991,NTETANUS,4801.0
AFR,1991,PERTUSSIS,180857.0
AFR,1991,POLIO,1728.0
AFR,1991,TTETANUS,8887.0
AFR,1991,YFEVER,2561.0
AFR,1990,DIPHTHERIA,2588.0
AFR,1990,MEASLES,481204.0
AFR,1990,NTETANUS,7029.0
AFR,1990,PERTUSSIS,89515.0
AFR,1990,POLIO,4228.0
AFR,1990,TTETANUS,12281.0
AFR,1990,YFEVER,4248.0
AFR,1989,DIPHTHERIA,6009.0
AFR,1989,MEASLES,561896.0
AFR,1989,NTETANUS,6918.0
AFR,1989,PERTUSSIS,118505.0
AFR,1989,POLIO,3096.0
AFR,1989,TTETANUS,13634.0
AFR,1989,YFEVER,3270.0
AFR,1988,DIPHTHERIA,2925.0
AFR,1988,MEASLES,604244.0
AFR,1988,NTETANUS,5419.0
AFR,1988,PERTUSSIS,101350.0
AFR,1988,POLIO,4543.0
AFR,1988,TTETANUS,14425.0
AFR,1988,YFEVER,5104.0
AFR,1987,DIPHTHERIA,1558.0
AFR,1987,MEASLES,641057.0
AFR,1987,NTETANUS,5749.0
AFR,1987,PERTUSSIS,167035.0
AFR,1987,POLIO,2782.0
AFR,1987,TTETANUS,15648.0
AFR,1987,YFEVER,3012.0
AFR,1986,DIPHTHERIA,2625.0
AFR,1986,MEASLES,676757.0
AFR,1986,NTETANUS,5361.0
AFR,1986,PERTUSSIS,179607.0
AFR,1986,POLIO,3425.0
AFR,1986,TTETANUS,11896.0
AFR,1986,YFEVER,1318.0
AFR,1985,DIPHTHERIA,5060.0
AFR,1985,MEASLES,1142002.0
AFR,1985,NTETANUS,4819.0
AFR,1985,PERTUSSIS,240247.0
AFR,1985,POLIO,3935.0
AFR,1985,TTETANUS,14449.0
AFR,1985,YFEVER,13.0
AFR,1984,DIPHTHERIA,5135.0
AFR,1984,MEASLES,1076106.0
AFR,1984,NTETANUS,4741.0
AFR,1984,PERTUSSIS,238446.0
AFR,1984,POLIO,2968.0
AFR,1984,TTETANUS,16104.0
AFR,1984,YFEVER,917.0
AFR,1983,DIPHTHERIA,4099.0
AFR,1983,MEASLES,1346883.0
AFR,1983,NTETANUS,3400.0
AFR,1983,PERTUSSIS,321059.0
AFR,1983,POLIO,3066.0
AFR,1983,TTETANUS,18054.0
AFR,1983,YFEVER,743.0
AFR,1982,DIPHTHERIA,4618.0
AFR,1982,MEASLES,1342685.0
AFR,1982,NTETANUS,5343.0
AFR,1982,PERTUSSIS,397841.0
AFR,1982,POLIO,3897.0
AFR,1982,TTETANUS,21571.0
AFR,1982,YFEVER,31.0
AFR,1981,DIPHTHERIA,2764.0
AFR,1981,MEASLES,1413184.0
AFR,1981,NTETANUS,3312.0
AFR,1981,PERTUSSIS,347776.0
AFR,1981,POLIO,4191.0
AFR,1981,TTETANUS,19925.0
AFR,1981,YFEVER,7.0
AFR,1980,DIPHTHERIA,8771.0
AFR,1980,MEASLES,1240993.0
AFR,1980,NTETANUS,2265.0
AFR,1980,PERTUSSIS,367961.0
AFR,1980,POLIO,5126.0
AFR,1980,TTETANUS,17241.0
AFR,1980,YFEVER,24.0
AGO,2023,CRS,
AGO,2023,DIPHTHERIA,
AGO,2023,INVASIVE_MENING,
AGO,2023,JAPENC,
AGO,2023,MEASLES,3508.0
AGO,2023,MUMPS,
AGO,2023,NTETANUS,220.0
AGO,2023,PERTUSSIS,
AGO,2023,POLIO,
AGO,2023,RUBELLA,200.0
AGO,2023,TTETANUS,1947.0
AGO,2023,TYPHOID,787946.0
AGO,2023,YFEVER,4.0
AGO,2022,CRS,
AGO,2022,DIPHTHERIA,
AGO,2022,INVASIVE_MENING,
AGO,2022,JAPENC,
AGO,2022,MEASLES,3271.0
AGO,2022,MUMPS,
AGO,2022,NTETANUS,239.0
AGO,2022,PERTUSSIS,
AGO,2022,POLIO,
AGO,2022,RUBELLA,66.0
AGO,2022,TTETANUS,921.0
AGO,2022,TYPHOID,690110.0
AGO,2022,YFEVER,0.0
AGO,2021,CRS,
AGO,2021,DIPHTHERIA,
AGO,2021,INVASIVE_MENING,
AGO,2021,JAPENC,
AGO,2021,MEASLES,300.0
AGO,2021,MUMPS,
AGO,2021,NTETANUS,189.0
AGO,2021,PERTUSSIS,
AGO,2021,POLIO,0.0
AGO,2021,RUBELLA,48.0
AGO,2021,TTETANUS,885.0
AGO,2021,TYPHOID,572509.0
AGO,2021,YFEVER,0.0
AGO,2020,CRS,
AGO,2020,DIPHTHERIA,
AGO,2020,INVASIVE_MENING,
AGO,2020,JAPENC,
AGO,2020,MEASLES,1085.0
AGO,2020,MUMPS,
AGO,2020,NTETANUS,156.0
AGO,2020,PERTUSSIS,0.0
AGO,2020,POLIO,3.0
AGO,2020,RUBELLA,24.0
AGO,2020,TTETANUS,735.0
AGO,2020,TYPHOID,497258.0
AGO,2020,YFEVER,0.0
AGO,2019,CRS,
AGO,2019,DIPHTHERIA,
AGO,2019,JAPENC,
AGO,2019,MEASLES,2987.0
AGO,2019,MUMPS,
AGO,2019,NTETANUS,
AGO,2019,PERTUSSIS,0.0
AGO,2019,POLIO,138.0
AGO,2019,RUBELLA,69.0
AGO,2019,TTETANUS,
AGO,2019,TYPHOID,
AGO,2019,YFEVER,0.0
AGO,2018,CRS,
AGO,2018,DIPHTHERIA,
AGO,2018,JAPENC,
AGO,2018,MEASLES,57.0
AGO,2018,MUMPS,
AGO,2018,NTETANUS,86.0
AGO,2018,PERTUSSIS,0.0
AGO,2018,POLIO,0.0
AGO,2018,RUBELLA,31.0
AGO,2018,TTETANUS,340.0
AGO,2018,TYPHOID,
AGO,2018,YFEVER,
AGO,2017,CRS,
AGO,2017,DIPHTHERIA,
AGO,2017,JAPENC,
AGO,2017,MEASLES,29.0
AGO,2017,MUMPS,
AGO,2017,NTETANUS,18.0
AGO,2017,PERTUSSIS,
AGO,2017,POLIO,0.0
AGO,2017,RUBELLA,20.0
AGO,2017,TTETANUS,
AGO,2017,YFEVER,0.0
AGO,2016,CRS,
AGO,2016,DIPHTHERIA,
AGO,2016,JAPENC,
AGO,2016,MEASLES,53.0
AGO,2016,MUMPS,
AGO,2016,NTETANUS,
AGO,2016,PERTUSSIS,0.0
AGO,2016,POLIO,0.0
AGO,2016,RUBELLA,12.0
AGO,2016,TTETANUS,
AGO,2016,YFEVER,881.0
AGO,2015,CRS,
AGO,2015,DIPHTHERIA,
AGO,2015,JAPENC,
AGO,2015,MEASLES,119.0
AGO,2015,MUMPS,
AGO,2015,NTETANUS,36.0
AGO,2015,PERTUSSIS,0.0
AGO,2015,POLIO,0.0
AGO,2015,RUBELLA,230.0
AGO,2015,TTETANUS,305.0
AGO,2015,YFEVER,3.0
AGO,2014,CRS,
AGO,2014,DIPHTHERIA,
AGO,2014,JAPENC,
AGO,2014,MEASLES,11699.0
AGO,2014,MUMPS,
AGO,2014,NTETANUS,19.0
AGO,2014,PERTUSSIS,0.0
AGO,2014,POLIO,0.0
AGO,2014,RUBELLA,112.0
AGO,2014,TTETANUS,330.0
AGO,2014,YFEVER,0.0
AGO,2013,CRS,
AGO,2013,DIPHTHERIA,20.0
AGO,2013,JAPENC,
AGO,2013,MEASLES,8523.0
AGO,2013,MUMPS,
AGO,2013,NTETANUS,33.0
AGO,2013,PERTUSSIS,0.0
AGO,2013,POLIO,0.0
AGO,2013,RUBELLA,36.0
AGO,2013,TTETANUS,360.0
AGO,2013,YFEVER,0.0
AGO,2012,CRS,
AGO,2012,DIPHTHERIA,15.0
AGO,2012,JAPENC,
AGO,2012,MEASLES,4458.0
AGO,2012,MUMPS,
AGO,2012,NTETANUS,6.0
AGO,2012,PERTUSSIS,1259.0
AGO,2012,POLIO,0.0
AGO,2012,RUBELLA,65.0
AGO,2012,TTETANUS,543.0
AGO,2012,YFEVER,0.0
AGO,2011,CRS,
AGO,2011,DIPHTHERIA,0.0
AGO,2011,JAPENC,0.0
AGO,2011,MEASLES,1449.0
AGO,2011,MUMPS,
AGO,2011,NTETANUS,75.0
AGO,2011,PERTUSSIS,1554.0
AGO,2011,POLIO,5.0
AGO,2011,RUBELLA,24.0
AGO,2011,TTETANUS,953.0
AGO,2011,YFEVER,0.0
AGO,2010,CRS,
AGO,2010,DIPHTHERIA,
AGO,2010,JAPENC,
AGO,2010,MEASLES,1190.0
AGO,2010,MUMPS,0.0
AGO,2010,NTETANUS,13.0
AGO,2010,PERTUSSIS,2539.0
AGO,2010,POLIO,33.0
AGO,2010,RUBELLA,38.0
AGO,2010,TTETANUS,490.0
AGO,2010,YFEVER,0.0
AGO,2009,CRS,
AGO,2009,DIPHTHERIA,
AGO,2009,JAPENC,
AGO,2009,MEASLES,2807.0
AGO,2009,MUMPS,0.0
AGO,2009,NTETANUS,66.0
AGO,2009,PERTUSSIS,1127.0
AGO,2009,POLIO,29.0
AGO,2009,RUBELLA,10.0
AGO,2009,TTETANUS,675.0
AGO,2009,YFEVER,
AGO,2008,CRS,
AGO,2008,DIPHTHERIA,69.0
AGO,2008,JAPENC,
AGO,2008,MEASLES,265.0
AGO,2008,MUMPS,
AGO,2008,NTETANUS,89.0
AGO,2008,PERTUSSIS,1148.0
AGO,2008,POLIO,29.0
AGO,2008,RUBELLA,28.0
AGO,2008,TTETANUS,601.0
AGO,2008,YFEVER,
AGO,2007,CRS,
AGO,2007,DIPHTHERIA,4.0
AGO,2007,JAPENC,
AGO,2007,MEASLES,1014.0
AGO,2007,MUMPS,
AGO,2007,NTETANUS,70.0
AGO,2007,PERTUSSIS,921.0
AGO,2007,POLIO,8.0
AGO,2007,RUBELLA,25.0
AGO,2007,TTETANUS,790.0
AGO,2007,YFEVER,0.0
AGO,2006,CRS,
AGO,2006,DIPHTHERIA,
AGO,2006,JAPENC,0.0
AGO,2006,MEASLES,765.0
AGO,2006,MUMPS,
AGO,2006,NTETANUS,60.0
AGO,2006,PERTUSSIS,1328.0
AGO,2006,POLIO,2.0
AGO,2006,RUBELLA,14.0
AGO,2006,TTETANUS,1633.0
AGO,2006,YFEVER,0.0
AGO,2005,CRS,
AGO,2005,DIPHTHERIA,0.0
AGO,2005,MEASLES,258.0
AGO,2005,MUMPS,
AGO,2005,NTETANUS,89.0
AGO,2005,PERTUSSIS,0.0
AGO,2005,POLIO,10.0
AGO,2005,RUBELLA,10.0
AGO,2005,TTETANUS,89.0
AGO,2005,YFEVER,0.0
AGO,2004,CRS,0.0
AGO,2004,DIPHTHERIA,0.0
AGO,2004,MEASLES,29.0
AGO,2004,MUMPS,23.0
AGO,2004,NTETANUS,100.0
AGO,2004,PERTUSSIS,1675.0
AGO,2004,POLIO,0.0
AGO,2004,RUBELLA,43.0
AGO,2004,TTETANUS,153.0
AGO,2004,YFEVER,0.0
AGO,2003,CRS,
AGO,2003,DIPHTHERIA,16.0
AGO,2003,MEASLES,1196.0
AGO,2003,MUMPS,
AGO,2003,NTETANUS,117.0
AGO,2003,PERTUSSIS,2654.0
AGO,2003,POLIO,0.0
AGO,2003,RUBELLA,22.0
